actual,predicted,residuals,abs_error,datetime
0.2695200292579224,0.3107912123216969,-0.041271183063774475,0.041271183063774475,2021-09-09 12:00:00
0.6062990126838441,0.6292826497822417,-0.02298363709839757,0.02298363709839757,2021-09-09 13:00:00
0.6050991766262138,0.6299996220608328,-0.024900445434619,0.024900445434619,2021-09-09 14:00:00
0.6055491151478254,0.6314347370240028,-0.025885621876177378,0.025885621876177378,2021-09-09 15:00:00
0.5922009390066958,0.6182664631653494,-0.026065524158653597,0.026065524158653597,2021-09-09 16:00:00
0.5755532137070842,0.6029027159696205,-0.027349502262536296,0.027349502262536296,2021-09-09 17:00:00
0.5879265230513898,0.6050896422130747,-0.017163119161684892,0.017163119161684892,2021-09-09 18:00:00
0.5902512054130477,0.6087899642249583,-0.018538758811910694,0.018538758811910694,2021-09-09 19:00:00
0.5705289002157604,0.5927667650274311,-0.02223786481167067,0.02223786481167067,2021-09-09 20:00:00
0.5648296789420189,0.5880725066166894,-0.023242827674670563,0.023242827674670563,2021-09-09 21:00:00
0.56767928957889,0.5904093514301092,-0.022730061851219174,0.022730061851219174,2021-09-09 22:00:00
0.5838020866032883,0.6033533328724094,-0.019551246269121192,0.019551246269121192,2021-09-09 23:00:00
0.5949755598899644,0.6500547459617998,-0.05507918607183537,0.05507918607183537,2021-09-10 00:00:00
0.5348337775012777,0.5902410816874242,-0.05540730418614648,0.05540730418614648,2021-09-10 01:00:00
0.1516361365958104,0.22399013899349696,-0.07235400239768655,0.07235400239768655,2021-09-10 02:00:00
0.048450235639661,0.12198829828215052,-0.07353806264248952,0.07353806264248952,2021-09-10 03:00:00
-0.0165658807331458,0.058534551393132905,-0.0751004321262787,0.0751004321262787,2021-09-10 04:00:00
-0.0530109009836464,0.021655662857893165,-0.07466656384153957,0.07466656384153957,2021-09-10 05:00:00
-0.1034790051576926,-0.030521921959704768,-0.07295708319798783,0.07295708319798783,2021-09-10 06:00:00
-0.1530472322885175,-0.07648137484416206,-0.07656585744435543,0.07656585744435543,2021-09-10 07:00:00
-0.1453982774211286,-0.07173519298175052,-0.07366308443937808,0.07366308443937808,2021-09-10 08:00:00
-0.1412738409730271,-0.0682061097793672,-0.07306773119365989,0.07306773119365989,2021-09-10 09:00:00
-0.1017542408248508,-0.030284525615312086,-0.07146971520953871,0.07146971520953871,2021-09-10 10:00:00
-0.0148411164003031,0.04979025909941315,-0.06463137549971625,0.06463137549971625,2021-09-10 11:00:00
0.1680588926346158,0.2205667063820522,-0.052507813747436405,0.052507813747436405,2021-09-10 12:00:00
0.5203607550561204,0.5518800587624413,-0.031519303706320834,0.031519303706320834,2021-09-10 13:00:00
0.5074625174366016,0.542138862482956,-0.03467634504635431,0.03467634504635431,2021-09-10 14:00:00
0.5034880604957036,0.5403352975261142,-0.036847237030410596,0.036847237030410596,2021-09-10 15:00:00
0.4998135625692128,0.5359843075551567,-0.036170744985943915,0.036170744985943915,2021-09-10 16:00:00
0.4768666979670462,0.5159866197599638,-0.03911992179291762,0.03911992179291762,2021-09-10 17:00:00
0.3931781329473778,0.44802567812906396,-0.054847545181686164,0.054847545181686164,2021-09-10 18:00:00
0.374280715039711,0.4279921376843674,-0.05371142264465639,0.05371142264465639,2021-09-10 19:00:00
0.3279370473137664,0.3843525953510404,-0.056415548037274,0.056415548037274,2021-09-10 20:00:00
0.2979411458730253,0.35393992742434344,-0.055998781551318155,0.055998781551318155,2021-09-10 21:00:00
0.2983160946410342,0.35006989324564247,-0.05175379860460827,0.05175379860460827,2021-09-10 22:00:00
0.3121142093037753,0.3578503936319343,-0.04573618432815901,0.04573618432815901,2021-09-10 23:00:00
0.3388855513396363,0.41560509797405526,-0.07671954663441893,0.07671954663441893,2021-09-11 00:00:00
