actual,predicted,residuals,abs_error,datetime,zone
1.3130024506277052,1.3886606,-0.07565809948978752,0.07565809948978752,2024-01-05 23:00:00,Western India
1.320351446480686,1.3889184,-0.06856695333010498,0.06856695333010498,2024-01-06 00:00:00,Western India
1.3506473069358351,1.4110076,-0.060360335810136556,0.060360335810136556,2024-01-06 01:00:00,Western India
1.345473013937307,1.4070765,-0.06160346406714856,0.06160346406714856,2024-01-06 02:00:00,Western India
1.3329497250857978,1.407951,-0.07500127226680231,0.07500127226680231,2024-01-06 03:00:00,Western India
1.344873095908493,1.4110605,-0.06618735655274977,0.06618735655274977,2024-01-06 04:00:00,Western India
1.3429983520684463,1.4116689,-0.06867054460666355,0.06867054460666355,2024-01-06 05:00:00,Western India
1.2432619797779816,1.190175,0.053086923320462054,0.053086923320462054,2024-01-06 06:00:00,Western India
1.113079767525165,1.0680873,0.04499242812391979,0.04499242812391979,2024-01-06 07:00:00,Western India
1.1049808741361653,1.0684725,0.03650836952038161,0.03650836952038161,2024-01-06 08:00:00,Western India
1.1013813659632763,1.0580375,0.04334384650832024,0.04334384650832024,2024-01-06 09:00:00,Western India
1.0927575442990634,1.0564378,0.036319694300589234,0.036319694300589234,2024-01-06 10:00:00,Western India
1.0970319602543686,1.0563946,0.04063738322800137,0.04063738322800137,2024-01-06 11:00:00,Western India
1.2587098690199636,1.3161174,-0.057407536871454834,0.057407536871454834,2024-01-06 12:00:00,Western India
1.2875809241566771,1.3621539,-0.07457296359204113,0.07457296359204113,2024-01-06 13:00:00,Western India
1.2755075738267787,1.3412534,-0.06574582602215928,0.06574582602215928,2024-01-06 14:00:00,Western India
1.2614095001496304,1.3173383,-0.05592884728536718,0.05592884728536718,2024-01-06 15:00:00,Western India
1.2508359448917683,1.2857727,-0.03493673634449879,0.03493673634449879,2024-01-06 16:00:00,Western India
1.2400374203731022,1.2029608,0.03707657156481359,0.03707657156481359,2024-01-06 17:00:00,Western India
1.2750576353051672,1.3038796,-0.028821983339547108,0.028821983339547108,2024-01-06 18:00:00,Western India
1.3582212720496225,1.4074967,-0.04927541870049956,0.04927541870049956,2024-01-06 19:00:00,Western India
1.3520721122542698,1.4069422,-0.05487013609015157,0.05487013609015157,2024-01-06 20:00:00,Western India
1.3491475118637977,1.3892082,-0.0400606857298913,0.0400606857298913,2024-01-06 21:00:00,Western India
1.349072522110196,1.3882695,-0.0391970215375701,0.0391970215375701,2024-01-06 22:00:00,Western India
1.3539468560943162,1.406013,-0.05206615583805685,0.05206615583805685,2024-01-06 23:00:00,Western India
1.3639954830769647,1.4078995,-0.04390401586254944,0.04390401586254944,2024-01-07 00:00:00,Western India
1.3657202474098076,1.4098096,-0.04408934197617875,0.04408934197617875,2024-01-07 01:00:00,Western India
1.3600210261360668,1.4065874,-0.04656633615336192,0.04656633615336192,2024-01-07 02:00:00,Western India
1.3489225426029925,1.3890617,-0.04013914677383856,0.04013914677383856,2024-01-07 03:00:00,Western India
1.3649703498737888,1.4117457,-0.04677531758379172,0.04677531758379172,2024-01-07 04:00:00,Western India
1.3795933518261505,1.4303833,-0.050789972796957406,0.050789972796957406,2024-01-07 05:00:00,Western India
1.2750576353051672,1.284634,-0.00957635879731078,0.00957635879731078,2024-01-07 06:00:00,Western India
1.138201334981786,1.0769254,0.06127593806253562,0.06127593806253562,2024-01-07 07:00:00,Western India
1.1172042039732673,1.0599252,0.057279005418274576,0.057279005418274576,2024-01-07 08:00:00,Western India
1.1086553720626562,1.0590074,0.049647965827914975,0.049647965827914975,2024-01-07 09:00:00,Western India
1.1019062942384887,1.0457375,0.05616878927938229,0.05616878927938229,2024-01-07 10:00:00,Western India
1.1175041629876743,1.0574073,0.060096903046573225,0.060096903046573225,2024-01-07 11:00:00,Western India
1.2953798585312697,1.3432628,-0.04788293310233627,0.04788293310233627,2024-01-07 12:00:00,Western India
1.322301180074335,1.3630203,-0.04071912079083839,0.04071912079083839,2024-01-07 13:00:00,Western India
1.309402942454816,1.3634238,-0.05402088185548681,0.05402088185548681,2024-01-07 14:00:00,Western India
1.2953048687776678,1.342057,-0.04675212089213199,0.04675212089213199,2024-01-07 15:00:00,Western India
1.283381497954973,1.3182213,-0.03483983268772728,0.03483983268772728,2024-01-07 16:00:00,Western India
1.269583383292232,1.2886035,-0.01902016094299741,0.01902016094299741,2024-01-07 17:00:00,Western India
1.2723580041755005,1.3559252,-0.08356719819418945,0.08356719819418945,2024-01-07 18:00:00,Western India
1.3554466511663537,1.4287167,-0.07327000837954478,0.07327000837954478,2024-01-07 19:00:00,Western India
1.3518471429934646,1.4278346,-0.07598748701904756,0.07598748701904756,2024-01-07 20:00:00,Western India
1.3538718663407143,1.4274974,-0.07362552059165872,0.07362552059165872,2024-01-07 21:00:00,Western India
1.3498224196462147,1.4267519,-0.07692943238930772,0.07692943238930772,2024-01-07 22:00:00,Western India
1.359646077368057,1.4269031,-0.06725705125590542,0.06725705125590542,2024-01-07 23:00:00,Western India
1.3770437002036873,1.4449835,-0.06793978215715257,0.06793978215715257,2024-01-08 00:00:00,Western India
1.3990156980090298,1.4569778,-0.05796214622925144,0.05796214622925144,2024-01-08 01:00:00,Western India
1.3948162718073265,1.4496968,-0.05488050744377215,0.05488050744377215,2024-01-08 02:00:00,Western India
1.384392696056669,1.4428524,-0.05845968183487149,0.05845968183487149,2024-01-08 03:00:00,Western India
1.3897919583160026,1.4504328,-0.060640819088782605,0.060640819088782605,2024-01-08 04:00:00,Western India
1.3855925321142983,1.4433155,-0.057722973867146976,0.057722973867146976,2024-01-08 05:00:00,Western India
1.260659602613612,1.3022337,-0.04157409337027462,0.04157409337027462,2024-01-08 06:00:00,Western India
1.105805761425786,1.0659232,0.03988254746704567,0.03988254746704567,2024-01-08 07:00:00,Western India
1.1273278207095176,1.078599,0.04872884457426374,0.04872884457426374,2024-01-08 08:00:00,Western India
1.1165292961908504,1.0658593,0.05066997841130938,0.05066997841130938,2024-01-08 09:00:00,Western India
1.1067806282226098,1.0644529,0.04232774164118891,0.04232774164118891,2024-01-08 10:00:00,Western India
1.1324271239544432,1.0858681,0.04655900376096178,0.04655900376096178,2024-01-08 11:00:00,Western India
1.267858618959389,1.3225912,-0.05473256661037418,0.05473256661037418,2024-01-08 12:00:00,Western India
1.2969546433569088,1.3614019,-0.06444727219332314,0.06444727219332314,2024-01-08 13:00:00,Western India
