actual,predicted,residuals,abs_error,percentage_error
1.0462638,1.276456,-0.23019218,0.23019218,22.001352
1.2099664,1.2621299,-0.05216348,0.05216348,4.311151
1.2009677,1.3070246,-0.10605693,0.10605693,8.830956
1.1986431,1.3370777,-0.13843465,0.13843465,11.54928
1.2000679,1.3469033,-0.14683545,0.14683545,12.235596
1.228714,1.3421738,-0.113459826,0.113459826,9.234031
1.2617844,1.358138,-0.09635353,0.09635353,7.6362906
1.2593098,1.3160121,-0.056702375,0.056702375,4.502655
1.2384626,1.2692674,-0.030804873,0.030804873,2.4873478
1.1730715,1.2372268,-0.06415534,0.06415534,5.469005
1.1076055,1.245239,-0.13763356,0.13763356,12.426227
1.0946323,1.2662636,-0.17163134,0.17163134,15.679361
1.0823339,1.2660267,-0.18369281,0.18369281,16.971918
1.0966569,1.2661487,-0.16949177,0.16949177,15.455315
1.118329,1.2768515,-0.15852249,0.15852249,14.174941
1.1091052,1.2999038,-0.19079852,0.19079852,17.202923
1.0796343,1.3253112,-0.24567688,0.24567688,22.755564
1.0570625,1.332898,-0.2758355,0.2758355,26.094532
1.0430393,1.3250215,-0.28198218,0.28198218,27.034664
1.0851835,1.3114203,-0.22623682,0.22623682,20.847794
1.0859334,1.3139572,-0.22802377,0.22802377,20.99795
1.0580373,1.313617,-0.2555797,0.2555797,24.156021
1.0557876,1.3054144,-0.24962687,0.24962687,23.643665
1.0524881,1.2986937,-0.24620557,0.24620557,23.392717
1.1107551,1.2741026,-0.16334748,0.16334748,14.705986
1.1824453,1.2750217,-0.092576385,0.092576385,7.8292317
1.1864198,1.309503,-0.123083115,0.123083115,10.3743305
1.1907692,1.3282318,-0.13746262,0.13746262,11.544018
1.1887444,1.3349315,-0.14618707,0.14618707,12.297603
1.199318,1.3368113,-0.13749325,0.13749325,11.464286
1.2275891,1.346704,-0.119114876,0.119114876,9.703155
1.2407123,1.2973504,-0.05663812,0.05663812,4.564968
1.1906941,1.2461146,-0.055420518,0.055420518,4.6544714
1.1026561,1.2102932,-0.10763705,0.10763705,9.761615
1.0568374,1.2127652,-0.15592778,0.15592778,14.754189
1.0325408,1.2288299,-0.19628906,0.19628906,19.010296
1.0284914,1.2179376,-0.18944621,0.18944621,18.419815
1.0542128,1.2070446,-0.1528318,0.1528318,14.497243
1.0681609,1.2153925,-0.14723158,0.14723158,13.783651
1.0677109,1.2394348,-0.17172396,0.17172396,16.083376
1.0584122,1.2704011,-0.21198893,0.21198893,20.028957
1.0359153,1.2925371,-0.25662184,0.25662184,24.772474
1.0193425,1.2926672,-0.2733246,0.2733246,26.813814
1.0686109,1.2813661,-0.2127552,0.2127552,19.90951
1.0958321,1.2906077,-0.19477558,0.19477558,17.774218
1.0599871,1.3037442,-0.24375713,0.24375713,22.996237
1.045664,1.2926791,-0.24701512,0.24701512,23.622803
1.0452139,1.2816744,-0.23646045,0.23646045,22.623161
1.1319772,1.2656363,-0.13365912,0.13365912,11.807581
1.1723967,1.2795073,-0.10711062,0.10711062,9.136039
1.1751713,1.3137801,-0.13860881,0.13860881,11.794776
1.177121,1.3296025,-0.15248144,0.15248144,12.95376
1.1825953,1.3302892,-0.14769399,0.14769399,12.488973
1.2050172,1.3362255,-0.1312083,0.1312083,10.8885
1.2421371,1.3502854,-0.10814834,0.10814834,8.7066345
1.2413123,1.3163732,-0.07506096,0.07506096,6.046904
1.2210649,1.2497928,-0.028727889,0.028727889,2.3526914
1.1981181,1.2219332,-0.023815155,0.023815155,1.9877136
1.1573987,1.2351398,-0.077741146,0.077741146,6.7168856
1.125753,1.2656924,-0.13993931,0.13993931,12.430729
1.0814341,1.2645108,-0.18307662,0.18307662,16.929058
1.0288663,1.2575788,-0.22871256,0.22871256,22.22957
1.0182177,1.2555579,-0.23734021,0.23734021,23.309378
1.0203924,1.2643851,-0.24399269,0.24399269,23.911652
1.0217422,1.2853003,-0.26355803,0.26355803,25.794962
1.009594,1.2972739,-0.2876799,0.2876799,28.494614
1.0206923,1.2887489,-0.2680565,0.2680565,26.262224
1.0904329,1.280467,-0.19003415,0.19003415,17.427404
1.1614482,1.3006394,-0.13919115,0.13919115,11.984275
1.1519995,1.3401552,-0.18815577,0.18815577,16.332973
1.1467502,1.3543078,-0.20755756,0.20755756,18.099632
1.1435256,1.3458483,-0.20232272,0.20232272,17.69289
1.1030312,1.3273423,-0.22431111,0.22431111,20.335882
1.1579986,1.310945,-0.15294647,0.15294647,13.2078285
1.1597234,1.3207744,-0.16105103,0.16105103,13.887021
1.162048,1.327488,-0.16543996,0.16543996,14.23693
1.1685722,1.3290942,-0.16052198,0.16052198,13.73659
1.1911441,1.3266867,-0.13554263,0.13554263,11.379196
1.2235396,1.3380692,-0.11452961,0.11452961,9.360516
1.2204651,1.2966777,-0.076212645,0.076212645,6.244558
1.1961684,1.2379069,-0.04173851,0.04173851,3.4893506
1.1855948,1.2122974,-0.026702642,0.026702642,2.252257
1.1455503,1.2312421,-0.08569181,0.08569181,7.480406
1.097482,1.2663254,-0.16884339,0.16884339,15.384616
1.059837,1.2678975,-0.2080605,0.2080605,19.631369
1.0474638,1.2625319,-0.2150681,0.2150681,20.53227
1.0636615,1.2623048,-0.19864333,0.19864333,18.675426
1.0518131,1.2755913,-0.22377813,0.22377813,21.275465
1.0404897,1.2949133,-0.25442362,0.25442362,24.452295
1.0243669,1.3037043,-0.2793374,0.2793374,27.269274
1.0173929,1.2974259,-0.280033,0.280033,27.524567
1.0719104,1.2853084,-0.21339798,0.21339798,19.908194
1.1278528,1.2973621,-0.16950929,0.16950929,15.029381
1.1148795,1.3299599,-0.21508038,0.21508038,19.291805
1.1100801,1.3410951,-0.23101497,0.23101497,20.810658
1.1091052,1.3317834,-0.22267818,0.22267818,20.077282
1.0656112,1.3083,-0.24268878,0.24268878,22.774607
1.1139797,1.2864287,-0.172449,0.172449,15.480442
1.1071556,1.2947927,-0.18763709,0.18763709,16.947672
1.1080555,1.2981648,-0.19010937,0.19010937,17.157026
1.1143546,1.2991666,-0.18481195,0.18481195,16.584663
1.1388762,1.2958939,-0.15701771,0.15701771,13.787074
1.1738214,1.310232,-0.1364106,0.1364106,11.621068
1.1822953,1.2575617,-0.07526636,0.07526636,6.366122
1.1852199,1.2114806,-0.026260734,0.026260734,2.2156847
1.162723,1.1881105,-0.025387526,0.025387526,2.1834545
1.1193789,1.2128379,-0.09345901,0.09345901,8.349185
1.0916326,1.2437141,-0.15208149,0.15208149,13.931563
1.0428894,1.2397783,-0.19688892,0.19688892,18.879177
0.9894216,1.2334392,-0.2440176,0.2440176,24.662651
0.9962456,1.2306181,-0.2343725,0.2343725,23.525574
0.9561262,1.238725,-0.28259873,0.28259873,29.556635
0.89673436,1.2521648,-0.35543048,0.35543048,39.636097
0.942628,1.2438909,-0.30126286,0.30126286,31.959888
0.98132277,1.2386875,-0.25736475,0.25736475,26.226309
1.0442392,1.2408454,-0.19660628,0.19660628,18.827707
1.0941823,1.2622229,-0.16804063,0.16804063,15.357646
1.088708,1.2991571,-0.2104491,0.2104491,19.33017
1.0874333,1.3136513,-0.22621799,0.22621799,20.802929
1.0863084,1.309762,-0.22345364,0.22345364,20.570002
1.0326906,1.2966383,-0.2639476,0.2639476,25.559214
1.066661,1.2795854,-0.21292436,0.21292436,19.961765
1.0668111,1.2810141,-0.214203,0.214203,20.078812
1.0734853,1.2821312,-0.20864594,0.20864594,19.436312
1.0783595,1.2856572,-0.20729768,0.20729768,19.22343
1.0981568,1.2844083,-0.18625152,0.18625152,16.960375
1.1460752,1.2955303,-0.14945507,0.14945507,13.040598
1.1666224,1.2341841,-0.067561746,0.067561746,5.7912264
1.1581485,1.1961751,-0.03802657,0.03802657,3.2833934
1.1504997,1.1691526,-0.018652916,0.018652916,1.6212883
1.1253031,1.1923215,-0.06701839,0.06701839,5.9555855
1.0841336,1.2201892,-0.13605559,0.13605559,12.549707
1.0262415,1.2132075,-0.18696594,0.18696594,18.218513
0.986572,1.2034823,-0.21691024,0.21691024,21.986256
0.9894216,1.2039453,-0.21452367,0.21452367,21.681725
0.9830475,1.2203285,-0.23728096,0.23728096,24.137283
0.9752486,1.2494146,-0.274166,0.274166,28.112421
0.96512496,1.2704381,-0.3053131,0.3053131,31.63457
0.9640001,1.2640231,-0.30002296,0.30002296,31.122711
1.0149182,1.250254,-0.23533583,0.23533583,23.187664
1.0473888,1.2558331,-0.20844436,0.20844436,19.901335
1.0374151,1.2838573,-0.2464422,0.2464422,23.755407
1.0343405,1.2972513,-0.26291084,0.26291084,25.41821
1.0338906,1.2928226,-0.258932,0.258932,25.04443
1.0218172,1.2729359,-0.25111866,0.25111866,24.575693
1.0809842,1.2556394,-0.1746552,0.1746552,16.157053
1.0849587,1.2742292,-0.1892705,0.1892705,17.44495
1.0879582,1.287218,-0.19925976,0.19925976,18.31502
1.0983068,1.2940973,-0.19579053,0.19579053,17.82658
1.1304774,1.2964776,-0.16600013,0.16600013,14.6840725
1.1742715,1.3157157,-0.1414442,0.1414442,12.045273
1.1851449,1.2610781,-0.07593322,0.07593322,6.407083
1.1781708,1.2184448,-0.040274024,0.040274024,3.4183521
1.1562738,1.1907709,-0.034497023,0.034497023,2.9834647
1.1097052,1.2070047,-0.09729946,0.09729946,8.768045
1.0606619,1.2288911,-0.16822922,0.16822922,15.860777
1.0155181,1.2191958,-0.20367777,0.20367777,20.056538
0.9710492,1.2054937,-0.2344445,0.2344445,24.143421
0.9774983,1.2016038,-0.22410548,0.22410548,22.926432
0.9622004,1.215579,-0.25337863,0.25337863,26.333248
0.9450277,1.2434773,-0.29844964,0.29844964,31.581047
0.9264302,1.2637285,-0.33729827,0.33729827,36.408382
0.913607,1.2530093,-0.33940232,0.33940232,37.149708
0.97539854,1.2314653,-0.2560668,0.2560668,26.25253
1.0105687,1.2346758,-0.22410703,0.22410703,22.176327
0.99707067,1.2605541,-0.2634834,0.2634834,26.425749
0.994596,1.2728778,-0.2782818,0.2782818,27.97938
0.98732185,1.2615049,-0.27418303,0.27418303,27.77038
0.9972955,1.2371422,-0.2398467,0.2398467,24.049713
1.1062557,1.2323346,-0.12607896,0.12607896,11.396911
1.1067806,1.2721257,-0.16534507,0.16534507,14.939281
1.1160793,1.2967676,-0.18068826,0.18068826,16.189554
1.1279278,1.3080583,-0.18013048,0.18013048,15.9700365
1.1522244,1.3115863,-0.15936184,0.15936184,13.830799
1.1898693,1.3322716,-0.14240229,0.14240229,11.967894
1.1938437,1.2754644,-0.08162069,0.08162069,6.8367987
1.1734465,1.2326612,-0.05921471,0.05921471,5.0462217
1.1328021,1.2003171,-0.067515016,0.067515016,5.9600005
1.0732602,1.204543,-0.1312828,0.1312828,12.232151
1.0169429,1.2158438,-0.19890094,0.19890094,19.558712
0.96527493,1.1983771,-0.2331022,0.2331022,24.148788
0.9094075,1.1741734,-0.26476586,0.26476586,29.114107
0.906708,1.1580559,-0.2513479,0.2513479,27.720932
0.8896103,1.1628735,-0.27326322,0.27326322,30.717182
0.87221265,1.185531,-0.31331837,0.31331837,35.92225
0.8590895,1.2135262,-0.35443676,0.35443676,41.257256
0.85324025,1.2108222,-0.35758197,0.35758197,41.908707
0.9469775,1.1863891,-0.23941159,0.23941159,25.281656
0.98694694,1.197148,-0.21020103,0.21020103,21.298107
0.9787731,1.2254418,-0.2466687,0.2466687,25.201828
0.9768983,1.2421196,-0.26522124,0.26522124,27.149319
0.98004794,1.2359159,-0.25586796,0.25586796,26.107698
1.0250418,1.2279454,-0.20290363,0.20290363,19.794668
1.1272528,1.2389277,-0.111674905,0.111674905,9.906819
1.118554,1.2835125,-0.16495848,0.16495848,14.747475
1.1197538,1.3001071,-0.18035328,0.18035328,16.106512
1.1314523,1.3047885,-0.17333615,0.17333615,15.319793
1.1679723,1.3051261,-0.13715374,0.13715374,11.742893
1.2051672,1.3297427,-0.124575496,0.124575496,10.3367815
1.213491,1.276553,-0.06306207,0.06306207,5.1967483
1.2047923,1.2282313,-0.02343905,0.02343905,1.9454848
1.1565738,1.1993175,-0.042743683,0.042743683,3.695716
1.0764848,1.2031019,-0.12661707,0.12661707,11.762086
1.0389899,1.2094636,-0.1704737,0.1704737,16.407637
1.0245169,1.1898397,-0.16532278,0.16532278,16.136656
0.99009657,1.1672711,-0.17717457,0.17717457,17.894674
0.9825976,1.1567531,-0.17415547,0.17415547,17.723988
0.9427781,1.1671165,-0.22433841,0.22433841,23.795464
0.91068244,1.1933638,-0.28268135,0.28268135,31.040606
0.9011587,1.2243757,-0.32321703,0.32321703,35.866825
0.9095576,1.2299292,-0.32037163,0.32037163,35.222797
0.97479856,1.2073472,-0.2325486,0.2325486,23.856066
1.0074192,1.2097223,-0.20230305,0.20230305,20.081318
0.9913714,1.2282121,-0.23684072,0.23684072,23.890213
0.98837173,1.2403768,-0.2520051,0.2520051,25.496996
0.9926462,1.2358088,-0.24316263,0.24316263,24.496405
1.0062193,1.2254052,-0.21918595,0.21918595,21.78312
1.1106801,1.2294273,-0.118747234,0.118747234,10.691399
1.1178792,1.2763171,-0.15843797,0.15843797,14.173086
1.1215535,1.3002278,-0.17867422,0.17867422,15.930958
1.1325022,1.3120084,-0.17950618,0.17950618,15.850406
1.1615981,1.3176988,-0.15610075,0.15610075,13.438448
1.1930188,1.3398795,-0.14686072,0.14686072,12.310009
1.1972183,1.2907008,-0.093482494,0.093482494,7.808308
1.1912941,1.2402002,-0.048906088,0.048906088,4.105291
1.1907692,1.2180319,-0.027262688,0.027262688,2.2895024
1.1671474,1.2312039,-0.064056516,0.064056516,5.488297
1.1289027,1.2542927,-0.12539005,0.12539005,11.107251
1.0631366,1.2506459,-0.1875093,0.1875093,17.637367
1.0000702,1.2303764,-0.23030615,0.23030615,23.028997
0.99347115,1.2119548,-0.21848369,0.21848369,21.991951
0.9709742,1.214867,-0.24389279,0.24389279,25.11836
0.9534266,1.2401639,-0.28673732,0.28673732,30.0744
0.94997704,1.2665336,-0.31655657,0.31655657,33.322548
0.95642614,1.2553917,-0.29896557,0.29896557,31.258615
1.0005952,1.2360082,-0.23541296,0.23541296,23.527292
1.0283413,1.2392826,-0.21094131,0.21094131,20.512774
1.0146183,1.2712033,-0.256585,0.256585,25.28882
1.0087689,1.2832247,-0.2744558,0.2744558,27.207003
1.0037446,1.2678643,-0.26411974,0.26411974,26.313442
0.9941461,1.2426903,-0.24854422,0.24854422,25.000774
1.0972569,1.2371637,-0.13990676,0.13990676,12.750593
1.1030312,1.2693114,-0.16628027,0.16628027,15.074847
1.1167543,1.2929422,-0.17618787,0.17618787,15.77678
1.1304774,1.3045979,-0.17412043,0.17412043,15.40238
1.1519995,1.3096669,-0.1576674,0.1576674,13.686413
1.1711218,1.3281758,-0.15705395,0.15705395,13.410557
1.1686472,1.2754354,-0.10678828,0.10678828,9.137769
1.1602483,1.216648,-0.056399703,0.056399703,4.861003
1.1220785,1.187216,-0.065137506,0.065137506,5.8050756
1.0626866,1.1976938,-0.13500726,0.13500726,12.704335
1.0193425,1.216259,-0.19691646,0.19691646,19.317987
0.96924937,1.1984372,-0.22918785,0.22918785,23.64591
0.9265802,1.1792871,-0.2527069,0.2527069,27.273073
0.9218558,1.1718967,-0.2500409,0.2500409,27.123646
0.92778015,1.1805764,-0.2527963,0.2527963,27.247435
0.9375287,1.2049353,-0.26740658,0.26740658,28.522495
0.9480274,1.233148,-0.2851206,0.2851206,30.075146
0.9580009,1.2395889,-0.28158796,0.28158796,29.393288
0.98379743,1.2338663,-0.2500689,0.2500689,25.418741
0.99167144,1.2355444,-0.243873,0.243873,24.592117
0.97164917,1.2547792,-0.28313005,0.28313005,29.139122
0.96025074,1.2603194,-0.30006862,0.30006862,31.248987
0.95455146,1.2503877,-0.2958362,0.2958362,30.99217
0.97772336,1.2243373,-0.24661398,0.24661398,25.223288
1.0779096,1.2136874,-0.13577783,0.13577783,12.596403
1.0775347,1.2462106,-0.1686759,0.1686759,15.6538725
1.0866083,1.2683314,-0.18172312,0.18172312,16.723885
1.0943323,1.2798992,-0.1855669,0.1855669,16.957088
1.1133797,1.2859919,-0.17261219,0.17261219,15.503444
1.1576986,1.3078231,-0.15012443,0.15012443,12.967488
1.1585985,1.2511667,-0.09256816,0.09256816,7.9896665
1.1097052,1.2033273,-0.09362209,0.09362209,8.436663
1.0640365,1.1684315,-0.10439503,0.10439503,9.811227
1.0399648,1.1646227,-0.12465787,0.12465787,11.986739
1.0058444,1.173462,-0.16761768,0.16761768,16.664375
0.96842456,1.1572943,-0.18886971,0.18886971,19.502779
0.92867994,1.139675,-0.21099508,0.21099508,22.71989
0.9127072,1.1323329,-0.21962571,0.21962571,24.063107
0.8905852,1.1406856,-0.25010037,0.25010037,28.0827
0.8863857,1.162565,-0.2761793,0.2761793,31.157917
0.90040874,1.1970911,-0.29668236,0.29668236,32.94974
0.92725515,1.2194122,-0.29215705,0.29215705,31.50773
0.97164917,1.2054621,-0.23381293,0.23381293,24.063513
0.98687196,1.2068839,-0.22001195,0.22001195,22.29387
0.9653499,1.2227352,-0.25738525,0.25738525,26.66238
0.9595008,1.2396071,-0.2801063,0.2801063,29.19292
0.9466026,1.2387471,-0.29214454,0.29214454,30.862427
0.9845474,1.2215194,-0.23697197,0.23697197,24.069128
1.0428144,1.212646,-0.16983163,0.16983163,16.285892
1.0445392,1.2344623,-0.18992305,0.18992305,18.182472
1.0440142,1.249178,-0.20516384,0.20516384,19.651442
1.0540628,1.2551643,-0.20110142,0.20110142,19.078693
1.0853336,1.2636606,-0.17832696,0.17832696,16.430613
1.1223035,1.2928711,-0.17056763,0.17056763,15.197995
1.1169792,1.2262069,-0.10922766,0.10922766,9.778844
1.0993567,1.1807338,-0.08137715,0.08137715,7.4022517
1.0806091,1.1489167,-0.06830764,0.06830764,6.3212166
1.0515882,1.1474357,-0.09584749,0.09584749,9.114546
1.023392,1.1576713,-0.13427937,0.13427937,13.121011
0.9720241,1.1449859,-0.17296183,0.17296183,17.793985
0.86441374,1.1204298,-0.25601602,0.25601602,29.6173
0.79962254,1.0681823,-0.2685598,0.2685598,33.585823
0.80982125,1.036586,-0.2267648,0.2267648,28.001833
0.8461162,1.0521502,-0.20603406,0.20603406,24.350565
0.9159317,1.1279248,-0.2119931,0.2119931,23.145077
0.9535016,1.1919963,-0.23849475,0.23849475,25.012516
0.99489594,1.2052883,-0.21039236,0.21039236,21.147173
1.0094439,1.2121493,-0.20270538,0.20270538,20.080896
0.98792183,1.212399,-0.22447717,0.22447717,22.722158
0.97907305,1.2277629,-0.24868989,0.24868989,25.400547
0.9672247,1.235281,-0.26805627,0.26805627,27.71396
0.99954534,1.2322638,-0.23271847,0.23271847,23.282433
1.081659,1.2271426,-0.14548361,0.14548361,13.450045
1.0864584,1.2552508,-0.16879237,0.16879237,15.536016
1.096882,1.2716663,-0.1747843,0.1747843,15.934649
1.1079055,1.280646,-0.17274046,0.17274046,15.591624
1.1316772,1.2914158,-0.15973866,0.15973866,14.115214
1.1671474,1.3191583,-0.15201092,0.15201092,13.024141
1.1562738,1.2606589,-0.10438502,0.10438502,9.027708
1.1193789,1.2109854,-0.0916065,0.0916065,8.183689
1.097032,1.1793389,-0.08230698,0.08230698,7.5026965
1.0713855,1.1737801,-0.10239458,0.10239458,9.557211
1.0569124,1.1809202,-0.12400782,0.12400782,11.7330265
1.0113937,1.1684123,-0.15701866,0.15701866,15.524981
0.950052,1.1508609,-0.20080888,0.20080888,21.13662
0.9257554,1.1414269,-0.21567154,0.21567154,23.296816
0.90273356,1.1469803,-0.24424672,0.24424672,27.056345
0.8886354,1.1671287,-0.2784933,0.2784933,31.339432
0.93092966,1.1999273,-0.26899767,0.26899767,28.895596
0.96692467,1.2293115,-0.2623868,0.2623868,27.136219
1.0111687,1.224558,-0.21338928,0.21338928,21.103231
1.0355403,1.2289675,-0.1934272,0.1934272,18.678867
1.0150682,1.2433782,-0.22830999,0.22830999,22.492085
0.99812055,1.2620841,-0.26396358,0.26396358,26.446062
0.9802729,1.2610095,-0.28073657,0.28073657,28.638613
0.92912996,1.2444614,-0.31533146,0.31533146,33.938362
1.030441,1.2055316,-0.17509055,0.17509055,16.991806
1.0332156,1.2244407,-0.19122505,0.19122505,18.507757
1.0368901,1.2425705,-0.20568037,0.20568037,19.836273
1.0395148,1.2559736,-0.2164588,0.2164588,20.823061
1.0620868,1.2591732,-0.19708633,0.19708633,18.556519
1.0949323,1.2896692,-0.19473684,0.19473684,17.785286
1.0917827,1.2104065,-0.11862385,0.11862385,10.865152
1.0880332,1.1810418,-0.09300864,0.09300864,8.5483265
1.0717604,1.152162,-0.08040154,0.08040154,7.5018206
1.0341156,1.1503716,-0.116256,0.116256,11.24207
0.9972955,1.1566244,-0.15932894,0.15932894,15.976101
0.93137956,1.1410937,-0.20971417,0.20971417,22.51651
0.8655386,1.1033422,-0.23780358,0.23780358,27.474636
0.87401235,1.0463645,-0.1723522,0.1723522,19.719652
0.8632889,1.0409642,-0.17767537,0.17767537,20.581219
0.85511506,1.0793493,-0.22423422,0.22423422,26.222696
0.8730376,1.1554732,-0.28243566,0.28243566,32.350914
0.88616073,1.1926208,-0.30646002,0.30646002,34.582893
0.9325794,1.1997929,-0.26721346,0.26721346,28.65316
0.9544014,1.1987327,-0.24433136,0.24433136,25.600485
0.9364039,1.184102,-0.24769819,0.24769819,26.452068
0.9241806,1.1938694,-0.26968873,0.26968873,29.181389
0.9143568,1.1973984,-0.2830416,0.2830416,30.955267
0.90325844,1.190338,-0.28707957,0.28707957,31.782663
1.0351653,1.1653622,-0.13019693,0.13019693,12.577404
1.0346406,1.2091222,-0.17448163,0.17448163,16.863985
1.0410147,1.2374982,-0.1964835,0.1964835,18.87423
1.0355403,1.258237,-0.22269666,0.22269666,21.50536
1.0474638,1.2683295,-0.22086573,0.22086573,21.085762
1.0881081,1.2986625,-0.21055448,0.21055448,19.350512
1.0851085,1.2141081,-0.12899959,0.12899959,11.888174
1.023842,1.1824969,-0.15865493,0.15865493,15.496037
0.9538765,1.1450441,-0.1911676,0.1911676,20.041126
0.9298798,1.1196038,-0.18972397,0.18972397,20.403065
0.92080605,1.0865909,-0.16578484,0.16578484,18.004316
0.8733375,1.0226886,-0.14935112,0.14935112,17.10119
0.8377924,0.95678854,-0.11899614,0.11899614,14.203537
0.8244442,0.91132903,-0.086884856,0.086884856,10.538598
0.8128958,0.89376163,-0.08086586,0.08086586,9.947876
0.8276688,0.91171026,-0.084041476,0.084041476,10.153998
0.84814095,0.9500053,-0.10186434,0.10186434,12.010307
0.8464161,1.0141406,-0.16772449,0.16772449,19.815844
0.89778423,1.1362637,-0.2384795,0.2384795,26.56312
0.9169065,1.142671,-0.22576451,0.22576451,24.622416
0.8876606,1.1375403,-0.24987972,0.24987972,28.150368
0.86756325,1.1248841,-0.25732088,0.25732088,29.660187
0.8590144,1.1207958,-0.26178145,0.26178145,30.47463
0.90865767,1.1281695,-0.21951187,0.21951187,24.157818
1.0356903,1.1410269,-0.10533655,0.10533655,10.170661
1.0413896,1.1967796,-0.15539002,0.15539002,14.9214115
1.0429643,1.2367787,-0.1938144,0.1938144,18.583033
1.0471637,1.2624288,-0.21526504,0.21526504,20.556961
1.0836087,1.2902313,-0.2066226,0.2066226,19.068007
1.1235783,1.3201257,-0.19654739,0.19654739,17.492985
1.1283027,1.2645915,-0.13628876,0.13628876,12.079096
1.0944823,1.2051933,-0.11071098,0.11071098,10.115374
1.0426643,1.185837,-0.14317274,0.14317274,13.731432
1.0179178,1.1717802,-0.15386248,0.15386248,15.115413
0.9958707,1.1686994,-0.17282867,0.17282867,17.354528
0.9181814,1.156972,-0.23879063,0.23879063,26.006912
0.82219446,1.1350448,-0.31285036,0.31285036,38.05065
0.8034471,1.0736912,-0.27024412,0.27024412,33.635582
0.8020222,1.003044,-0.20102179,0.20102179,25.064367
0.8029221,0.98732984,-0.18440771,0.18440771,22.967073
0.8211446,1.0272558,-0.2061112,0.2061112,25.100475
0.84911585,1.0902644,-0.24114859,0.24114859,28.399961
0.90453327,1.1643254,-0.2597921,0.2597921,28.72112
0.92853,1.1459095,-0.21737957,0.21737957,23.411154
0.90558314,1.1364708,-0.23088765,0.23088765,25.496017
0.8945596,1.1545452,-0.25998557,0.25998557,29.062965
0.87911177,1.1572324,-0.27812064,0.27812064,31.63655
0.9159317,1.1522096,-0.23627794,0.23627794,25.796457
1.0625367,1.1556885,-0.09315181,0.09315181,8.766926
1.0641865,1.2153007,-0.15111423,0.15111423,14.199977
1.067861,1.2454401,-0.17757916,0.17757916,16.629427
1.0739352,1.2600948,-0.18615961,0.18615961,17.334343
1.1016812,1.2728195,-0.17113829,0.17113829,15.534284
1.1358767,1.3037375,-0.16786087,0.16786087,14.77809
1.1328771,1.2558985,-0.123021364,0.123021364,10.859198
1.1168293,1.1941079,-0.077278614,0.077278614,6.919465
1.0844337,1.1703707,-0.08593702,0.08593702,7.924599
1.0410897,1.1665239,-0.12543428,0.12543428,12.048366
0.99669576,1.1737446,-0.1770488,0.1770488,17.763577
0.8750622,1.1563222,-0.28126,0.28126,32.141716
0.7597281,1.108423,-0.34869492,0.34869492,45.89733
0.7498294,0.9846796,-0.23485017,0.23485017,31.32048
0.77270126,0.9267324,-0.15403116,0.15403116,19.934114
0.80374706,0.941429,-0.13768196,0.13768196,17.13001
0.84446645,1.0213513,-0.17688489,0.17688489,20.94635
0.88698566,1.1203725,-0.23338687,0.23338687,26.31236
0.9259803,1.1585187,-0.23253834,0.23253834,25.112665
0.9470525,1.1499159,-0.20286345,0.20286345,21.42051
0.9229057,1.1668801,-0.24397445,0.24397445,26.43547
0.9025085,1.168996,-0.26648748,0.26648748,29.52742
0.88743556,1.1694642,-0.28202868,0.28202868,31.780186
0.89245987,1.1649973,-0.27253747,0.27253747,30.537785
1.0496385,1.1617987,-0.112160206,0.112160206,10.685603
1.0466388,1.2149758,-0.16833699,0.16833699,16.083578
1.052788,1.2397197,-0.18693173,0.18693173,17.755875
1.0565375,1.2529885,-0.19645095,0.19645095,18.593845
1.0710856,1.2639172,-0.19283164,0.19283164,18.003384
1.0957571,1.2948867,-0.19912958,0.19912958,18.172785
1.1058058,1.230512,-0.12470627,0.12470627,11.277411
1.0798593,1.1786585,-0.09879923,0.09879923,9.149269
1.0544378,1.152237,-0.0977993,0.0977993,9.275019
1.0326906,1.1471467,-0.11445606,0.11445606,11.083286
1.0059193,1.151097,-0.14517772,0.14517772,14.432343
0.94150317,1.1349419,-0.19343877,0.19343877,20.545738
0.8756622,1.062382,-0.18671978,0.18671978,21.323265
0.8705629,0.9985099,-0.12794697,0.12794697,14.697039
0.8503907,0.9865165,-0.1361258,0.1361258,16.007442
0.8459662,1.0190729,-0.17310667,0.17310667,20.462599
0.8707129,1.0892941,-0.2185812,0.2185812,25.103706
0.9043832,1.1686301,-0.26424694,0.26424694,29.218472
0.93062973,1.1944549,-0.26382518,0.26382518,28.349102
0.9247055,1.1791342,-0.25442874,0.25442874,27.51457
0.8902103,1.1587114,-0.26850116,0.26850116,30.161545
0.862764,1.1543816,-0.29161763,0.29161763,33.800392
0.8428917,1.1533917,-0.31050003,0.31050003,36.837475
0.8473911,1.1418904,-0.29449928,0.29449928,34.753643
0.97209907,1.1082102,-0.13611114,0.13611114,14.001777
0.9729239,1.1600413,-0.18711746,0.18711746,19.232487
0.9662498,1.1922508,-0.22600102,0.22600102,23.389502
0.96654975,1.2076612,-0.2411114,0.2411114,24.945576
1.0016451,1.2211292,-0.21948409,0.21948409,21.912361
1.0583372,1.2626202,-0.204283,0.204283,19.30226
1.0803843,1.1988542,-0.11846995,0.11846995,10.965539
1.0496385,1.1721554,-0.12251687,0.12251687,11.672292
1.0140933,1.1477296,-0.13363636,0.13363636,13.177915
0.9963957,1.1341957,-0.13779998,0.13779998,13.829845
0.96520007,1.130556,-0.16535592,0.16535592,17.131777
