Hour,Month,Day,DayOfWeek,Quarter,WeekOfYear,Zone_encoded,Renewable_energy_percentage_RE%,Carbon-free_energy_percentage_CFE%,Carbon_Efficiency,Clean_Energy_Gap,Carbon_Intensity_MA_24h,RE_Percentage_MA_24h
1,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-1.0053061954409948,-1.0394744345095404,-0.7523554143360252,-0.3556181664385851,0.8606147774960515,-0.7893260239798836
2,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.8160524645003001,-0.8644695169556176,-0.6705869606944984,-0.4040185082513699,0.8589789419059354,-0.7870143418691476
3,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.4509566843391179,-0.5195218075621414,-0.4985917849689444,-0.4564522118818853,0.8563024156819493,-0.7833768420772542
4,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.3995452377449922,-0.4768553193981684,-0.4733102854212838,-0.4967858300592062,0.854786909946375,-0.7812011412671499
5,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.3548396320109697,-0.4341888312341955,-0.4504865941834303,-0.5008191918769389,0.8537234542048882,-0.7796033609847294
6,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.3168398671370509,-0.405985559396993,-0.4313418851487826,-0.5492195336897223,0.8530632660840267,-0.778583501229993
7,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.272879354831929,-0.360426427967666,-0.4078805346109014,-0.5330860864187945,0.8520973750894647,-0.7771896928985199
8,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.2706440745452277,-0.3568106238859733,-0.4066112893627785,-0.5250193627833306,0.8509396067592836,-0.7754899266406258
9,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.2684087942585265,-0.3524716589879423,-0.4052506604949267,-0.5129192773301354,0.8498306208025653,-0.7738581510330473
10,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.2706440745452277,-0.3503021765389266,-0.4060218709702405,-0.4887191064237423,0.8483541409657611,-0.7717844361984167
11,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.3116242131347482,-0.3857370565395145,-0.4271123762909527,-0.4645189355173506,0.8465556974641032,-0.7693027774618912
12,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.6178576124128011,-0.6757245438912626,-0.5792835123151474,-0.4241853173400297,0.844919861873987,-0.7670930813266291
13,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.9583653094202712,-0.9997005896109216,-0.7324531243580937,-0.3878850609804414,0.8429230367202479,-0.7644754412894721
14,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.9270713854064556,-0.9649888704266724,-0.7187699231307324,-0.363684890074049,0.8403505795596489,-0.7611438994239995
15,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.9002480219660423,-0.933892955324116,-0.7068877665922334,-0.3354513573499246,0.8374626630506574,-0.7573704183314747
16,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.877895219099031,-0.9085823267522676,-0.6969185528260481,-0.3152845482612649,0.8340966792817317,-0.75295102606095
17,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.851816949087518,-0.8767632508333725,-0.6851514465797219,-0.2789842919016766,0.8304054796897208,-0.7480556992382151
18,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.7974251287777908,-0.818187224709952,-0.6607956299364066,-0.2467173973598203,0.8260703527680023,-0.7420045313601121
19,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.8004055024933924,-0.8239725112406602,-0.6623463884891078,-0.2628508446307481,0.8217352258462849,-0.7358513775065356
20,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.7728370456240785,-0.7935997569544422,-0.6496552309236034,-0.2426840355420883,0.8171009003673281,-0.7292562844259065
21,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.7631508310483738,-0.7841986663420413,-0.6452414020449728,-0.2426840355420876,0.8122649410780604,-0.7223552334188568
22,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.7594253639038718,-0.7791365406276717,-0.6434766413125294,-0.2346173119066244,0.8071980785544016,-0.7151822198105435
23,1,22,0.4993588189569071,-1.350442535864218,-1.5616952049389528,4,-0.7773076061974808,-0.8008313651178274,-0.6518618470969982,-0.2588174828130161,0.8022060156700533,-0.7080771968525462
0,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.837660173938411,-0.8695316426699873,-0.679544039297629,-0.3152845482612649,0.7979586970205671,-0.701890047673812
1,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.8533071359453187,-0.8883338238947889,-0.6866568289066294,-0.3354513573499253,0.7929698862944494,-0.694955001341604
2,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.6677788721491261,-0.7169447104225585,-0.6027555685467925,-0.3838516991627094,0.7880786403152567,-0.6881899316351856
3,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.3436632305774642,-0.415386650009394,-0.4441995020157055,-0.4564522118818867,0.784657369856406,-0.6832946048124505
4,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.2982125314145416,-0.3785054483761291,-0.42117446753025,-0.4967858300592062,0.7814182202584834,-0.6786712405909786
5,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.2468010848204158,-0.3286073520487709,-0.3939301112099717,-0.4967858300592062,0.7779351587932474,-0.6737419184430857
6,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.2594676731117223,-0.3503021765389266,-0.4013859139955079,-0.5492195336897223,0.7761399674498201,-0.6711242784059289
7,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.2080562265175965,-0.2967882761298759,-0.3734184280840232,-0.5290527246010632,0.7740943599226172,-0.6681666851171933
8,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.2013503856574932,-0.2881103463338136,-0.3695874714170118,-0.5169526391478667,0.7718698836927186,-0.66500511987751
9,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.2117816936620984,-0.2975114369462143,-0.3751626819324642,-0.512919277330134,0.7700942052986768,-0.6624214751655113
10,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.2244482819534046,-0.3069125275586153,-0.3816774514412795,-0.4967858300592076,0.7686957772594128,-0.6603137650057224
11,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.2766048219764309,-0.3524716589879423,-0.4090633139940318,-0.4685522973350818,0.7676843560496195,-0.6587159847233022
12,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.5619756052452732,-0.6207643218495349,-0.5527008858774745,-0.4201519555222984,0.7659477035543478,-0.656166335336461
13,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.91589498397295,-0.9570341014469488,-0.7142111242623657,-0.3798183373449775,0.7646013100467773,-0.6542286018024618
14,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.8995029285371419,-0.9375087594058084,-0.7068866168813366,-0.3596515282563171,0.7637655053814499,-0.6529707747716201
15,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.8823657796724332,-0.9143676132829756,-0.6990979238431515,-0.3233512718967288,0.763206134165744,-0.6521548869678311
16,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.8764050322412303,-0.9071360051195904,-0.696427927692085,-0.3152845482612649,0.7632711773303609,-0.6520868963175152
17,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.8704442848100273,-0.8977349145071896,-0.693661807981129,-0.2951177391726044,0.7640647039386875,-0.6529367794464622
18,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.8495816688008169,-0.8702548034863258,-0.6842109778092383,-0.2547841209952849,0.7658176172251141,-0.6553164522075139
19,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.8547973228031195,-0.8767632508333725,-0.6866635291188302,-0.2628508446307488,0.7676095564103098,-0.6577981109440393
20,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.8488365753719165,-0.8680853210373101,-0.6838481538182961,-0.2467173973598203,0.7701234747227541,-0.6612656341101433
21,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.8562875096609203,-0.8753169292006955,-0.6871726387299558,-0.2467173973598203,0.7732130250420584,-0.6655150497548784
22,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.8704442848100273,-0.8905033063438044,-0.693499987448592,-0.2547841209952842,0.7769725199569169,-0.6705803532034028
23,1,23,0.9990596645021408,-1.350442535864218,-1.5616952049389528,4,-0.8868363402458355,-0.909305487568606,-0.7008546035453797,-0.2709175682662127,0.7806409544413108,-0.6755776660016115
0,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.9211106379752526,-0.950525654099902,-0.7161758500859372,-0.3152845482612649,0.7833727673552218,-0.679385142419294
1,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.93601250655326,-0.967158352875688,-0.7227179395083629,-0.3273846337144614,0.786039537104515,-0.683158623511819
2,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.7549548033304696,-0.803000847566843,-0.6430725656825745,-0.391918422798174,0.7889469665628921,-0.6871360765552912
3,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.3965648640293907,-0.4660079071530906,-0.4712802215161212,-0.452418850064154,0.7906445931593945,-0.6895497446415008
4,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.3138594934214495,-0.3893528606212069,-0.4289477129583381,-0.4725856591528131,0.7910120870394796,-0.6902636464698162
5,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.2855459431232351,-0.3640422320493587,-0.4142955057938729,-0.4846857446060111,0.7922121334266623,-0.6920314033780262
6,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.281075382549833,-0.3691043577637284,-0.4125659715776137,-0.5371194482365271,0.7928332956487536,-0.6930172678076049
7,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.2348795899580098,-0.3206525830690471,-0.3876291496398044,-0.5169526391478667,0.7936365787317731,-0.6942410995132884
8,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.2237031885245043,-0.3083588491912923,-0.3814804613088143,-0.5088859155124028,0.7943097754855578,-0.6952609592680249
9,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.2318992162424084,-0.314867296538339,-0.385759213762759,-0.5008191918769389,0.794891911808879,-0.6961788330472876
10,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.2423305242470137,-0.3213757438853858,-0.3910041656560721,-0.4806523827882784,0.7953894920181986,-0.696994720851077
11,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.2885263168388368,-0.3633190712330201,-0.4152495146770513,-0.4645189355173492,0.7957407251071298,-0.697538646053603
12,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.5731520066787789,-0.6316117340946127,-0.5580335495660594,-0.4201519555222977,0.7960789495631383,-0.6980485759309711
13,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.9389928802688616,-0.978005765120766,-0.7241045725261362,-0.3717516137095136,0.7967684071080781,-0.6991024310108656
14,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.9173851708307508,-0.951971975732579,-0.7145360912300315,-0.3435180809853893,0.7972594830009355,-0.6999183188146546
15,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.8942872745348392,-0.9252150255280536,-0.7042926132536721,-0.3193179100789968,0.7976302290392522,-0.7004622440171807
16,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.8920519942481381,-0.923045543079038,-0.7033354746256767,-0.3193179100789968,0.7981733394638032,-0.7011761458454963
17,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.8853461533880347,-0.9129212916502988,-0.7002938209115195,-0.2991511009903371,0.7987164498883551,-0.7018560523486542
18,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.8488365753719165,-0.8651926777719561,-0.6838383004567213,-0.2305839500888925,0.7986644153566608,-0.701822057023496
19,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.8466012950852154,-0.8608537128739249,-0.6827785341214136,-0.2184838646356959,0.7982318783119589,-0.7014481084467594
20,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.8443660147985144,-0.8565147479758937,-0.6816381460630435,-0.2063837791824993,0.7979391840711825,-0.701244136495812
21,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.851816949087518,-0.8630231953229404,-0.6849158497504196,-0.2023504173647674,0.7976107160898667,-0.7010401645448648
22,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.8622482570921233,-0.8745937683843568,-0.6896372192486142,-0.2104171410002313,0.7971781790451639,-0.7006662159681283
23,1,24,1.4987605100473749,-1.350442535864218,-1.5616952049389528,4,-0.8801304993857321,-0.8962885928745126,-0.6977395072210144,-0.2346173119066244,0.7968399545891561,-0.7003602580417071
0,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.924091011690854,-0.9490793324672248,-0.7173929419160655,-0.2910843773548732,0.7968822326461578,-0.7004962393423387
1,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.947934001415666,-0.9787289259371044,-0.7279797838205895,-0.3273846337144614,0.7973733085390153,-0.7010401645448648
2,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.7519744296148682,-0.7993850434851504,-0.6418564812420033,-0.3878850609804414,0.7973570477478613,-0.7009041832442332
3,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.3995452377449922,-0.4689005504184447,-0.4730843546951612,-0.452418850064154,0.7975619337164038,-0.7010401645448647
4,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.3362122962884604,-0.4124940067440397,-0.4410607100107205,-0.4806523827882784,0.7984562772298868,-0.7020600242996015
5,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.2825655694076337,-0.360426427967666,-0.4129584706725996,-0.4806523827882784,0.7984367642805021,-0.7019240429989698
6,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.2579774862539216,-0.3452400508245569,-0.40041213784745,-0.5290527246010618,0.7977082808367923,-0.7008701879190753
7,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.2184875345222017,-0.3047430451095997,-0.3789687632486812,-0.5169526391478667,0.7972204571021655,-0.7001222907656021
8,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.216997347664401,-0.301127241027907,-0.3780278084923629,-0.5048525536946701,0.7970513448741607,-0.6998163328391811
9,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.1886837973661869,-0.2678618434763348,-0.3620755863594255,-0.4725856591528131,0.7955488477715107,-0.697844603980024
10,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.2348795899580098,-0.3141441357220004,-0.3872664509079422,-0.4806523827882784,0.795386239859968,-0.6975046507284449
11,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.2825655694076337,-0.356087463069635,-0.4122382290680299,-0.4564522118818867,0.7952366405813497,-0.697232688127182
12,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.5642108855319744,-0.6214874826658733,-0.553784662869627,-0.4120852318868331,0.7949732157646507,-0.6968247442252876
13,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.9233459182619536,-0.9592035838959642,-0.7173163777122905,-0.3515848046208532,0.7944366096565609,-0.6961108423969719
14,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.903973489110544,-0.9375087594058084,-0.7087449134861523,-0.3354513573499253,0.7940268377194742,-0.69549892654413
15,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.8726795650967284,-0.9013507185888824,-0.6948195973592652,-0.303184462808069,0.7933243715416112,-0.6945130621145515
16,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.8652286308077247,-0.8919496279764814,-0.6914163132515654,-0.2910843773548724,0.7923552283888194,-0.6932892304088678
17,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.8570326030898207,-0.878932733282388,-0.6876023869463767,-0.2628508446307481,0.7912820161726398,-0.6919974080528681
18,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.9002480219660423,-0.9143676132829756,-0.7065247068054776,-0.2265505882711598,0.792989399243834,-0.6943430854887622
19,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.909934236541747,-0.9266613471607306,-0.7109199198812083,-0.2426840355420883,0.7952529013725037,-0.697232688127182
20,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.8957774613926399,-0.9085823267522676,-0.7045372649770839,-0.2184838646356959,0.7970773621400083,-0.699578365563076
21,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.8957774613926399,-0.907859165935929,-0.7045143758232358,-0.214450502817964,0.7986644153566608,-0.701584089747391
22,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.8995029285371419,-0.9121981308339602,-0.7061785187807529,-0.2184838646356959,0.7999912959148466,-0.7032838560052851
23,1,25,-1.4994445632240283,-1.350442535864218,-1.4952952080116548,4,-0.921855731404153,-0.939678241854824,-0.7161596934840072,-0.2507507591775522,0.8014970451757282,-0.7051875942141265
0,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.9606005897069724,-0.9874068557331668,-0.7333096905930239,-0.307217824625801,0.8028434386832987,-0.7068533651468626
1,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.9710318977115776,-1.0018700720599372,-0.7379564413932851,-0.3314179955321934,0.8036727390321639,-0.7079072202267568
2,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.7586802704749716,-0.8058934908321971,-0.6449758505177546,-0.3878850609804414,0.8039329116906323,-0.7082131781531777
3,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.4017805180316933,-0.4703468720511217,-0.4743028557911801,-0.4483854882464214,0.8040369807540192,-0.7083151641286516
4,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.3093889328480471,-0.3835675740904988,-0.4268762753064044,-0.4645189355173506,0.8030873505506121,-0.7070913324229678
5,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.2594676731117223,-0.3351157993958176,-0.4005586884391994,-0.4645189355173492,0.8022808153093621,-0.7060374773430734
6,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.2393501505314122,-0.3220989047017241,-0.3902318136373074,-0.5008191918769375,0.801594609922654,-0.7051875942141265
7,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.2058209462308953,-0.2881103463338136,-0.3720004390231952,-0.492752468241475,0.8011425599285664,-0.7046096736864425
8,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.1983700119418917,-0.2794324165377512,-0.3678513870200491,-0.4846857446060096,0.8005051369153203,-0.7037597905574953
9,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.1886837973661869,-0.2671386826599964,-0.362238728066179,-0.4685522973350818,0.8005539192887832,-0.7037597905574953
10,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.1812328630771831,-0.2548449487822414,-0.357545123829353,-0.4403187646109575,0.7986026243502754,-0.701312127146128
11,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.2132718805198991,-0.2794324165377512,-0.3742904059901735,-0.4040185082513692,0.796065940930215,-0.698150561906445
12,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.5008779440754427,-0.5491714010320209,-0.5221813400598828,-0.3515848046208532,0.7937016218963899,-0.6952609592680249
13,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.9114244233995475,-0.9389550810384856,-0.7118315395570907,-0.303184462808069,0.7930804596742977,-0.6947170340654989
14,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.8905618073903373,-0.9150907740993142,-0.7025221028002114,-0.2830176537194085,0.7923812456546662,-0.694105118212657
15,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.8622482570921233,-0.8818253765477422,-0.6898254958861739,-0.2507507591775522,0.7917730920654983,-0.6936291836604468
16,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.8637384439499239,-0.8839948589967577,-0.6904987440691824,-0.2547841209952842,0.7915486931475694,-0.6935611930101307
17,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.8615031636632228,-0.8782095724660495,-0.6893630895488152,-0.2346173119066244,0.7915486931475694,-0.6937651649610782
18,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.8108368104979975,-0.8239725112406602,-0.6665007381033066,-0.2063837791825001,0.788371334556033,-0.6896857259421323
19,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.807856436782396,-0.819633546342629,-0.6651488484017025,-0.1983170555470355,0.7846508655399448,-0.6850283663955026
20,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.7862487273442852,-0.7943229177707807,-0.6551069437207492,-0.1741168846406438,0.7806637195489269,-0.6800310535972939
21,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.7847585404864845,-0.7921534353217651,-0.6544197616091828,-0.1700835228229118,0.7766375476591397,-0.6749657501487695
22,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.7929545682043886,-0.8022776867505044,-0.6582512192633894,-0.1821836082761077,0.7728032531049717,-0.6701044186511925
23,1,26,-0.9997437176787944,-1.350442535864218,-1.4952952080116548,4,-0.8153073710713997,-0.8297577977713684,-0.6686610385978435,-0.214450502817964,0.7689949758166504,-0.6652430871536155
0,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.8749148453834296,-0.8977349145071896,-0.6956544758845561,-0.270917568266212,0.7658468866491914,-0.661333624760459
1,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.9144047971151492,-0.947633010834548,-0.7134941789178474,-0.3354513573499253,0.7639118525018386,-0.6587499800484601
2,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.7124844778831484,-0.7632270026682241,-0.6237881287756613,-0.399985146433638,0.7623703295004166,-0.6566422698886715
3,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.3563298188687707,-0.4269572230708104,-0.4507990353646501,-0.452418850064154,0.7607962849166867,-0.6545685550540405
4,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.3153496802792502,-0.3944149863355766,-0.4302506360824943,-0.4927524682414735,0.7610792226827712,-0.6548405176553036
5,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.2617029533984232,-0.3430705683755415,-0.4020351262876823,-0.4967858300592076,0.7612450827525444,-0.6549425036307773
6,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.2661735139718256,-0.3546411414369579,-0.4048404168901294,-0.5371194482365271,0.7622239823800289,-0.656166335336461
7,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.2184875345222017,-0.3054662059259381,-0.3789898188747317,-0.5209860009655979,0.7626825366905785,-0.6567442558641451
8,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.1328017901986591,-0.2121784606182685,-0.3309821311321159,-0.4645189355173492,0.7602954525491372,-0.6537526672502514
9,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.0851158107490352,-0.1586645602092178,-0.3034476579208691,-0.4241853173400297,0.7565554705836635,-0.649027317053306
10,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.0605277275953228,-0.1297381275556766,-0.2887371429282284,-0.3959517846159053,0.7522496130860225,-0.6435200743777291
11,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.0687237553132268,-0.1290149667393383,-0.2922515186977514,-0.3475514428031219,0.7470689250242849,-0.6369249812971001
12,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.4457410303368153,-0.4949343398066315,-0.4943585400408909,-0.3475514428031205,0.7451273865604698,-0.6344093272354168
13,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.8801304993857321,-0.9114749700176216,-0.6981938427796387,-0.3193179100789975,0.7441289739835999,-0.6329815235787856
14,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.881620686243533,-0.9158139349156528,-0.6990157998473354,-0.3354513573499246,0.7441257218253693,-0.6325735796768911
15,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.9047185825394444,-0.9461866892018708,-0.7094889881684484,-0.3798183373449775,0.7462428768336502,-0.6345113132108904
16,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.9509143751312676,-1.0025932328762757,-0.7299308873712324,-0.4443521264286901,0.7502007534005908,-0.6384887662543625
17,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.959855496278072,-1.0119943234886764,-0.733768703244487,-0.4483854882464221,0.7546366972274637,-0.642976149175203
18,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.9106793299706474,-0.9440172067528552,-0.7117455840513094,-0.3354513573499253,0.758643356167867,-0.647531522746359
19,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.9054636759683448,-0.9375087594058084,-0.7094298524567998,-0.3273846337144614,0.7625491982031132,-0.6519849103420415
20,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.8980127416793411,-0.9281076687934076,-0.7061049180092098,-0.3152845482612649,0.7670306722452193,-0.6570842091157238
21,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.8957774613926399,-0.9252150255280536,-0.7051083674908825,-0.3112511864435329,0.7714796247050174,-0.6621495125642483
22,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.8927970876770384,-0.9237687038953766,-0.7038745736940875,-0.3193179100789975,0.775541570335344,-0.6667048861354041
23,1,27,-0.5000428721335606,-1.350442535864218,-1.4952952080116548,4,-0.9009931153949426,-0.9353392769567928,-0.7076672760246089,-0.3394847191676566,0.7790896749651978,-0.6706143485285606
0,1,28,-0.0003420265883267,-1.350442535864218,-1.4952952080116548,4,-0.9300517591220572,-0.9714973177737192,-0.7206436709474586,-0.3838516991627094,0.7815938368029494,-0.6731300025902439
1,1,28,-0.0003420265883267,-1.350442535864218,-1.4952952080116548,4,-0.947934001415666,-0.9953616247128904,-0.7286464439578265,-0.4201519555222977,0.7832199159183719,-0.6746597922223486
2,1,28,-0.0003420265883267,-1.350442535864218,-1.4952952080116548,4,-0.7594253639038718,-0.8189103855262905,-0.6459226463843145,-0.456452211881886,0.7851419414328024,-0.6768014977072951
